icon,homepage,ID,comment_link,time,comment,like,reply
,https://www.youtube.com/@%E9%98%BF%E6%9E%9A-k7v,@阿枚-k7v,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugzu51hOvytDeQO8hgJ4AaABAg&pp=0gcJCSMANpG00pGi,3天前,Please change ur translater.Mr.Speed,1,1 条回复
,https://www.youtube.com/@hypocrisy_democracy,@hypocrisy_democracy,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgydN6ZzB3aKZjWYnnp4AaABAg,5天前,CHINA...,1,
,https://www.youtube.com/@Highrole89,@Highrole89,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwODQWM3D-f73oPTwR4AaABAg,1天前（修改过）,Who do timestamps here. Let's upvote like that comment.i didn't see any,1,
,https://www.youtube.com/@%E9%AB%98%E4%BA%91%E6%B6%9B-h7k,@高云涛-h7k,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgymstTgkPRS7t3kSSh4AaABAg,4天前,我作为一个中国人看，这个翻译没有礼貌 。应该换掉,2,
,https://www.youtube.com/@navarrojeziel6761,@navarrojeziel6761,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgynhMgKJuFTHt3PjqB4AaABAg,3天前,I really enjoyed watching this episode,1,
,https://www.youtube.com/@recap82,@recap82,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwPf8lmknVmBYskbNt4AaABAg,1天前,2:30:46 nihao Fine shyt,2,
,https://www.youtube.com/@ssakurazuka,@ssakurazuka,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzN9VujvB-ic7ud3CB4AaABAg,2天前（修改过）,"45:45 singing Chinese song🇨🇳

1:01:40 Speed meets a sister from Indonesia🇮🇩",,
,https://www.youtube.com/@officialunknown7,@officialunknown7,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugz9LMA5v_u4wCQ6SFN4AaABAg,1天前,gg my nigga,1,
https://yt3.ggpht.com/B6SlkYbGIXikH8qxw8yBiDgMw_8dlD-AXhXuQ8FaU5MPi5FZj1Y6Ngo_yFfarhfCYYl11sl8yQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@LyleSunriseEast,@LyleSunriseEast,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzirxkoQWJYSQuHjup4AaABAg,2天前,Please give me a compliment and look forward to Speed's live broadcast in Xinjiang.,,
https://yt3.ggpht.com/1TBIieUd1OpG_2rtzBOSMMCZo1yBEobUyW6X9ot45hHqItv5wMiiCjItl_TmHG_3L4ooDfHDpYc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E9%BB%8E%E5%9F%8E,@黎城,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugx2nmyNzNR8vtNotkt4AaABAg,4天前,这哥们真是社牛吧,1,1 条回复
https://yt3.ggpht.com/b4zVi54IEVfvcK9Zmsex9-6lWAE-mVa1T6aIolWjzUeVafOP9p12Kz5z6pGELfhZFe7b-g944g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MattHay-g1e,@MattHay-g1e,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxLIgp8pgRIcrP-E1t4AaABAg,3天前,welcome to China,1,
https://yt3.ggpht.com/ytc/AIdro_k87jA9bqG8SUJnE99WWbh0w_AZb9yU1FlBJR9bkmg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@lowuihiung2218,@lowuihiung2218,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugw8ldZSMcS5bqqsw_F4AaABAg,4天前,"Why western people?? You stay inside crave??
We all knew china in modern level now",,
https://yt3.ggpht.com/p1IuVsQgtDzo4ikCBTHXirXKvKhE3L_Cq-OAFiikakjH4f8fAnYfczBTU42il0f9UHTo8LHG=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SigmaLegend69,@SigmaLegend69,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwDMu_bpb8bu-jgLBZ4AaABAg,5天前,Woof woof is also popular.,1,
,https://www.youtube.com/@%E3%81%97%E3%82%83%E3%81%AA%E3%81%9F%E3%82%93-b3o,@しゃなたん-b3o,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwjoGyALCRfRSpvr3V4AaABAg,5天前,想见成龙要去香港🇭🇰,1,
,https://www.youtube.com/@ranchyfenstekmachine3045,@ranchyfenstekmachine3045,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxLZYqcZdObZTbGVLp4AaABAg,3天前,enjoy in China and most welcome again!,,
,https://www.youtube.com/@tomray1353,@tomray1353,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzG2PlC6Tm3v39OSfp4AaABAg,4天前,那个粉发翻译真是让人讨厌。素质低下，业务能力差。,1,
,https://www.youtube.com/@qijingfan5656,@qijingfan5656,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgygZUFPK33hFNXkltx4AaABAg,4天前,"LMFAO do you know what your Chinese name mean? I must say, what an accurate name hahahahahahahhaahaha ! hypothyroidism brother",,
,https://www.youtube.com/@ellestar2306,@ellestar2306,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxHyliPzKlUXpKINqJ4AaABAg&pp=0gcJCSMANpG00pGi,1天前,"5:55:36 ""get out of my car, bro""",1,
,https://www.youtube.com/@gersonchaves2907,@gersonchaves2907,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxSZVA5PR-KQ7xGIw94AaABAg,3天前,"3 horas de ver esto por primera vez y no sé quién hará más dinero, si Speed o people of china xd",,
,https://www.youtube.com/@%E7%94%98%E5%B0%8F%E7%88%B7,@甘小爷,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwRWP3aZ2aUu75ukzB4AaABAg&pp=0gcJCSMANpG00pGi,3天前,"Brother, please don't talk loudly in public.",,
,https://www.youtube.com/@CapitolCeeJay,@CapitolCeeJay,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugy3UzAQuA3oVhNYQst4AaABAg,5天前,他团队真的有点拉跨，除了安保哥们。 说要喝一瓶说，半天没人去买。。。。,,
,https://www.youtube.com/@Qiunanqi,@Qiunanqi,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyWa1aWeMvXox5FX714AaABAg,3天前,"Guests from afar, welcome to my hometown of Guizhou",,
,https://www.youtube.com/@violetyang5869,@violetyang5869,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugy5XCBsYC0B3_CgGt14AaABAg,4天前,"stay in China more days, there are more fun you’ll find in other cities like Suzhou, Hangzhou with beautiful scenery.",,
,https://www.youtube.com/@%E6%96%B9%E4%B8%88r,@方丈r,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzKd2tiwz8pY7NWwEh4AaABAg,2天前,4:54:54 I love this moment which showcase Chinese youngsters' gorgeous street dance,,
,https://www.youtube.com/@ukatuchijioke7359,@ukatuchijioke7359,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugxu1PsZ97q8D2XsTZx4AaABAg,1天前,"What we don't know about this video is bigger than what you see .
Love you ispeed.
Do more videos please.",,
,https://www.youtube.com/@Ferian-kr6ph,@Ferian-kr6ph,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugx8_hyIFPoBtcRdqUV4AaABAg,3天前,Dia selalu bilang santai. Dia benar2 cinta indonesia. I love you bro,,
,https://www.youtube.com/@yong88888,@yong88888,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugy2-UkE3qY2eoAV74x4AaABAg,4天前,"Speed, your purple-hair Chinese interpreter is way too rude, fire him, you will have a better reputations.",,
,https://www.youtube.com/@TooChillery,@TooChillery,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwScpdEGZYYhDx6fGh4AaABAg,2天前,This so weird. lol. Life is strange. Speed hasn’t actually done anything yet he’s soooo popular. lol. That’s the case for a lot of people tho. What do you think the obsession is over celebrities on this planet ?,1,
https://yt3.ggpht.com/ytc/AIdro_nNvmbv_dkpEk3RAywtB_VVW6CPXA4edyDymOSWisE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@osadolazuardi3356,@osadolazuardi3356,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugz-0ZGhCAMVlKX_JsV4AaABAg,5天前,16:00 you should say: hau zhe shen jing bing.,,
https://yt3.ggpht.com/iCBfcTnHHklL9Mq2UZHjaOiDde_9kZqOIyw8vz_1I7mT9267jCzPE2Nb4MUtlFLisvIo7uu5Vg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E6%96%B9%E4%B8%88r,@方丈r,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwKwQ-ZKUDYP0o0f7J4AaABAg,3天前,"Hope Trump would not watch this video, otherwise he would sign another executive order to impose 1000% tax on cars imported from China !",1,
https://yt3.ggpht.com/vl9Eu9zaOSNpRE8PRAO0jNDBbtVLVfZxHRn73TmFZgsJhIHVZ03B5aam4aaPNkcV22IWgij8WA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@flametang443,@flametang443,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxXUHrsozlKNVdUs9Z4AaABAg&pp=0gcJCSMANpG00pGi,3天前,想一想有英语水平的大学生都在考四六级，也就释然了,,
https://yt3.ggpht.com/5A4zbGtSaQAmpz_OOlL1sfw5X3zG6zsYhvCrueuTXlwbmcZ6gW6JwbMbzxxUJeTbpiAml_CC=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TheJadedSkeptic,@TheJadedSkeptic,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugyh6YL7b3kXMI2Vm594AaABAg,4天前,1:40:56 wonder who was the jerk in the background that its upon himself to tell the man to do push up for the $100 RMB,3,
https://yt3.ggpht.com/LX3sf37UKd8FdsGa04f7YwdkNPy-pPiA2KnGwC9et2EmHBj-eXvwiusFq1rk21Sjsap3A-VNuw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@beluwuga,@beluwuga,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugy9OX7QTrLpQ2XBjZJ4AaABAg,2天前,4:50:43 Na I felt bad for that girl bro,2,
,https://www.youtube.com/@afox2574,@afox2574,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwZdmMAKmdd8HBeWVt4AaABAg,5天前,welcome to CHINA,1,
,https://www.youtube.com/@e4e-educationforeveryone881,@e4e-educationforeveryone881,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyeChkUHS-HUzoT2dZ4AaABAg,5天前,"""Santai"" is Indonesian bro  people there will not understand",,1 条回复
,https://www.youtube.com/@RicardoEnglish325,@RicardoEnglish325,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwjJVMkGW9HrNtR6Q14AaABAg,3天前,"Bro, Live time! Damn bro, start living",,
,https://www.youtube.com/@Dooky-mv1by,@Dooky-mv1by,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyajJB16zAOztN6QtV4AaABAg,1天前,Billions of dollars of State Department anti-China propaganda crumbling after one Speed stream,,
,https://www.youtube.com/@8nitxe,@8nitxe,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxfQCoJ892LbkuafzV4AaABAg&pp=0gcJCSMANpG00pGi,3天前,That guy with the glasses at 45:00 is  100x better translater than the guy ina pink,,
,https://www.youtube.com/@shantko33,@shantko33,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzwUAGsPwaF-z7otSd4AaABAg,4天前,You should have tried the glasses that can translate for you,,
,https://www.youtube.com/@lukewu4502,@lukewu4502,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwCM_EwgWf5s5XvG1Z4AaABAg,2天前,"bro, speed is just one of the most popular aliens to Chinese people, so here comes a huge money opportunity: ask them what's the most loved emljis that Chinese people love to send duing chat via social media, wehcat, qq, etc, and no surprise that these emojis are made from funny guys.   so tell these funny guys visti China, he will become millionaire or even multimillionaire from his live streaming  visiting to China",,
,https://www.youtube.com/@hungrymama8042,@hungrymama8042,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugwne3JEfly4yPyfT7N4AaABAg,1天前,CHINA IS BEAUTIFUL!!! I wish i live there!!!,,
,https://www.youtube.com/@helei-g2s,@helei-g2s,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyRLWsGKf7lZjE8e1V4AaABAg,2天前,世界级的抽象文化的输入,,
,https://www.youtube.com/@AlbrtoRoblox,@AlbrtoRoblox,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzzpONQ2R_Ud9n8Uy94AaABAg,1天前,依个人钟意嚟到我哋嘅国家啦,,
,https://www.youtube.com/@forever_young444,@forever_young444,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyKDgcWDfml0puL2XJ4AaABAg,5天前,2:43:39 bro,2,
,https://www.youtube.com/@tetsujo7144,@tetsujo7144,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzGEExonGZgB2s06Md4AaABAg,4天前,粉头发的翻译真的是个灾难，他至少应该学会礼貌用语。他英文说得如何我不做见解，但中文肯定是没学好的，他的语言肤浅且粗俗。,2,
,https://www.youtube.com/@user-iv1rq9ew2r,@user-iv1rq9ew2r,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwzjP-Q49El7_IklAJ4AaABAg,4天前,10:41 white girl dating asian guy,2,
,https://www.youtube.com/@%E5%BC%A0jy-r4m,@张jy-r4m,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxFbBbV4EGrhre-hut4AaABAg,2天前,welcome to China i will wait you in china,,
,https://www.youtube.com/@WenKaiYang-d3u,@WenKaiYang-d3u,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugx7n9Hzng8_a8CsCed4AaABAg,4天前,"It’s not how developed China is, it’s how developed Shanghai is. btw Chinese people are definitely super cute and polite.",3,
https://yt3.ggpht.com/ytc/AIdro_n633UFGUpzCi4f3OVmAh6fby2HThAFHI-Olta-aZZjGlnkhUpi1wPGG1-YFqg2vnKy2g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Henderson-e5p,@Henderson-e5p,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugyq1v_OFSRgdhp0vEN4AaABAg,3天前,Welcome to China for a trip my bro,,
https://yt3.ggpht.com/0QpXCHW_L7p8MhOItE7OMmvEWMnEAfTpHSinOVlbBVbFbI180c_vAXD-ZdUMW1hyHTAPgg-KsQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Wojak_thefeelguy,@Wojak_thefeelguy,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxkX4kFCll8nISGbqd4AaABAg,3天前（修改过）,"As a Chinese citizen, I'll say when you live in this place over 5-10 years,you will know why many people have a negative impression of this place",,4 条回复
https://yt3.ggpht.com/eflxJlECPKidfepz6PFQ9qBECztZrA5gho9jcjjLNvzA-TGbxzfZpBtyXbHrGtv0TW0muJeD=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E7%89%9B%E9%80%BC-w4p,@牛逼-w4p,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwcBcD9nbtkY-Sh2nF4AaABAg,3天前,"败在张大伟的威严下
你是那个那个那个那个那个那个阳光彩虹小白马，滴滴答，滴滴答。",,
https://yt3.ggpht.com/zpQzOumaEzx8PrbqXoEldB_hxFDOhkyvqfEv-uTteGoEmp7XkxGclecANavQQ-sHO17Ba_5m9WQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@xiaohu-x9j,@xiaohu-x9j,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugzh_n7KSf2xYfVAebp4AaABAg,3天前,i love China,2,
https://yt3.ggpht.com/ytc/AIdro_nMR8G2M0u7OSNjBw2gtjRS8FX7jDBOyCc6LAxRf_Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@churchhill2572,@churchhill2572,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugwhn4OAudP74qlB-154AaABAg&pp=0gcJCSMANpG00pGi,22小时前,stop saying dog,1,
,https://www.youtube.com/@Tgakhilyt970,@Tgakhilyt970,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugxce8ynSzl29kV2a394AaABAg,1天前,Thanks for 618 subscribers,1,
,https://www.youtube.com/@joerokey9423,@joerokey9423,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyCXcbimwq3Z4fQdyJ4AaABAg,3天前,welcome to china,1,
,https://www.youtube.com/@Lauyy.,@Lauyy.,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwRgEcmIKKxv68HrDV4AaABAg,5天前,Unprofessional translator,1,
,https://www.youtube.com/@DrakeLimOfficial,@DrakeLimOfficial,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgydT56j44iioaI6j8d4AaABAg,3天前,"Yeah, MCN is probably the company collaborating with you on the livestream. The translator they have is really very bad. I get a feeling he's there to sow discord and cause you problem to make a bad impression on you about China. Please ask for a different translator, maybe an actual Chinese to help you with it for more authentic and truthful translation.",1,
,https://www.youtube.com/@user23ii,@user23ii,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwROTYjxytbGKtEBIR4AaABAg,2天前,WTF IS JACKSON DOING HERE,,
,https://www.youtube.com/@Autumnmclain,@Autumnmclain,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwRj0G8l4-6itFhwP94AaABAg,1天前,You should come to Jacksonville Florida plz,,
,https://www.youtube.com/@waterbearer4627,@waterbearer4627,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwvRc2Sgyh1Pp5HkZN4AaABAg,4天前,China is so cool! Great culture and did you see Ne Zha 2!? It's really good best movie of 2025.,1,
,https://www.youtube.com/@zhangmike1308,@zhangmike1308,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxYt1J0zYSmxKW_e7t4AaABAg,3天前,Speed这鼓敲的太专业了！,,
,https://www.youtube.com/@ZhongChiShanghai,@ZhongChiShanghai,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugxyr1clXTMzd9z42bp4AaABAg,5天前,you should really hire a more friendly translator.,,
,https://www.youtube.com/@luv2sun1,@luv2sun1,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwniyJ4vGHY2SYhr0x4AaABAg,14小时前,I just saw an ishowspeed commercial with kd Tom Brady and Travis hunter.,,
,https://www.youtube.com/@hypocrisy_democracy,@hypocrisy_democracy,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxCWMTnsQVSePzykdF4AaABAg,5天前,Jackson Wang...,,
,https://www.youtube.com/@%E5%8F%B0%E6%B9%BE%E5%8F%AF%E4%BB%A5%E5%A4%B1%E5%8E%BB%E4%BD%86%E5%91%86%E8%9B%99%E5%BF%85,@台湾可以失去但呆蛙必,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugyrk5I6jOw196TlNCB4AaABAg,4天前,上海真是国际大都市，对于这种街访司空见怪了,,
,https://www.youtube.com/@ricardovalentimm,@ricardovalentimm,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugy7oqcPcsqgdXOp3454AaABAg,3天前,5:37:05 IN CHINEEEEEEEEESE,2,
,https://www.youtube.com/@elladanbferm1934,@elladanbferm1934,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwW5kpbG2p5V3ULQEt4AaABAg,4天前,6:31 THIS IS SO FUNNYYYYYYYYYYYYYYYYYYYY,,
,https://www.youtube.com/@wmike7841,@wmike7841,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyOZJNvyfb6BUadi8d4AaABAg,1天前,"No matter what you see, China is still a developing country.",,
https://yt3.ggpht.com/ytc/AIdro_lnHXXGNmJj4ORkulBGYQGbhCcqN1qtu97nlkwauMXQMPto3xWFUXdSMvgHtnNG0REM2sK8732l=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E6%9D%8E%E8%89%AF-b6e,@李良-b6e,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzntBQdilBuMElUVJd4AaABAg,1天前,我是一名中国人，欢迎你来到中国,,
https://yt3.ggpht.com/wHVsD4sfeXGR7_eHsRlbIIUFQlGC6gLGCh1pm77xWWr1uptepI5dfCVNKrXNcf95yCJHT11w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MacandCheese_20,@MacandCheese_20,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxY0gb_-lwFwpoo4m54AaABAg,2天前,44:52 This is the Most Diabolical Shit I ever saw in my life yo,,
https://yt3.ggpht.com/Qu9v6xTSsjUywFDy71AVXbjWy1N7P2ALREAZ8jCh9T5hWmnIF-E0mrP2s8NMwtw4m7ioTXZe=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Kluixys_edits,@Kluixys_edits,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwPJLhjSjkJc8I-myl4AaABAg&pp=0gcJCSMANpG00pGi,4天前,dudee his bodyguard is hot af,,
https://yt3.ggpht.com/H6saTSDPqcKETxS-XT7Q33O2SXie53NjTxa_R4cltDl_vsTd3wYh99Mcvp7gPVuw1DiykJbnGA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dephnihyemi2507,@dephnihyemi2507,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgytiW4wGZiizXNZ2bx4AaABAg,5天前,get your a new local team next time... THE PINK HAIR DUDE isn't doing the job,,
https://yt3.ggpht.com/8MKqsZKU6snHR7umsXRodjhsXTcLQ3a6KTezOIW0HZ5JceNA8QwzXvdZspfY-0Q2VpkqTUP9=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E8%91%A3%E8%97%8F%E8%93%AC,@董藏蓬,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxuqIAu9-L-cNhbGTN4AaABAg,5天前,甲亢哥什么时候来一趟湖南张家界,1,
https://yt3.ggpht.com/ytc/AIdro_nkUgTlIs-N9kRXvcTJVuYtk0I-QD_1CKRh432Bx4Ob_g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@BlackBirds93,@BlackBirds93,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyBbHFqi69tebxsION4AaABAg,4天前（修改过）,Bro the same sniper 500 times (joke),,
,https://www.youtube.com/@zhangqian6057,@zhangqian6057,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwBCtTLvy4J_dyzK1R4AaABAg,5天前,哈哈，果然甲亢哥，笑死我,1,1 条回复
,https://www.youtube.com/@DanielSousa-O,@DanielSousa-O,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgwTuTjDf6nq62mdPsZ4AaABAg,4天前,This is what the US wants to stop.,1,
,https://www.youtube.com/@AlgerAlger1-t9n,@AlgerAlger1-t9n,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugw29rFRgz-pSeVkCPp4AaABAg,3天前,甲抗哥真抽象,,
,https://www.youtube.com/@wilsonwalker7428,@wilsonwalker7428,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzMHp15cS9jklZS4KZ4AaABAg,4天前,nice~ planning a trip to China to see the real thing,2,1 条回复
,https://www.youtube.com/@wiensyan,@wiensyan,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyfCyHKwaiI_aF8PPR4AaABAg,4天前,"@IShowSpeed I hope Speed can come to other parts of China (not Beijing, Shanghai, etc.) and you can see another China that is more real.",,1 条回复
,https://www.youtube.com/@baggedmilk02,@baggedmilk02,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugydr3pLtTXh0cIFUZp4AaABAg,2天前（修改过）,"Bro was haunted by that song

1:17:51
1:16:23
1:28:19
50:16",,
,https://www.youtube.com/@deeplight4227,@deeplight4227,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugxi6zaEHKYkvnXQxWN4AaABAg&pp=0gcJCSMANpG00pGi,8小时前,:hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:,,
,https://www.youtube.com/@Lance_ee1,@Lance_ee1,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzTXcVIHDI0qCnlwkp4AaABAg,1天前,Shout out to speed security team mn,,
,https://www.youtube.com/@gevvv166,@gevvv166,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgykGFCCAgSIxulu_jd4AaABAg,3天前,1:52:30 W JACKSON the pink guy is rude tho,1,
,https://www.youtube.com/@JW-uq9yt,@JW-uq9yt,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxP2e9SnYPXuP_JBw94AaABAg,1天前,No girlfriend no boyfriend,,
,https://www.youtube.com/@%E9%AB%98%E4%BC%9F%E5%93%B2-x8d,@高伟哲-x8d,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgytqBCs4581pNu87Jd4AaABAg,1天前,"哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，谢谢你好吗？（Thanks,how are you ！You're so cute ！Bleesings from Shenyang China.Welcome to China.
）",1,
,https://www.youtube.com/@Lucy-o7e6c,@Lucy-o7e6c,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugxb0IAsTNVRfPzPFC54AaABAg,3天前,陽光彩虹小白馬～ dididadidida～ 你是內內個內內內個內個內內（無意）,,
,https://www.youtube.com/@Xcz-r6n,@Xcz-r6n,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugwf8bKzVTpPSX3Ub5N4AaABAg,3天前,这个糟糕的翻译 speed 问汉服哪里买的他也想要一件，这个翻译直接让女孩子送他一件,,
,https://www.youtube.com/@trinawang6993,@trinawang6993,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzVOKyxYYlhs3kj5id4AaABAg,1天前,Hey respect! But you do need a new translator,1,
https://yt3.ggpht.com/aaIt2k35odzBbsHuWfIbaGLQooSc17LJisLRUqBdHXYZqNYIT-hbLD_ziC8ui_sPrPtf5rMjmqk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Arash-Moon,@Arash-Moon,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgzzZjlerez8Xls_Hv54AaABAg,4天前,come to xinjiang plz,,
https://yt3.ggpht.com/ytc/AIdro_mQ1Mb-ig5AeGiraTZpWOJrN_SkC-imvCPBaUpHtAce1U7s=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@cyucnet,@cyucnet,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgyjSWf-ZwI-jQ5eRT94AaABAg,3天前,"very interesting video to watch, better than a movie",1,
https://yt3.ggpht.com/ytc/AIdro_lX77A4RZQUp2mGECe8NLXUOxGpTU-H6a0Cf59UGsO9qWI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@cjeygitau6505,@cjeygitau6505,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=Ugzrs2zQUynDkIQOIIF4AaABAg,15小时前,4:36:40 speeds reaction when he mentions he has a ferrari too,,
https://yt3.ggpht.com/ytc/AIdro_k1Xp3OrktpqNwGhtbo6zA1N8xZfM2-ivxM7ptxl7Dd_E2Ehrne9RE1y1nc08gin6WZJg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@CharlieCasas-q5m,@CharlieCasas-q5m,https://www.youtube.com/watch?v=fK85SQzm0Z0&lc=UgxPmshXxIFEzDkyP694AaABAg,1天前,Why do I keep getting ads of you,,
