icon,homepage,ID,comment_link,time,comment,like,reply
https://yt3.ggpht.com/ytc/AIdro_kT6LSQl0gkhLGKsnzmh6nCQN_Lse-eHutSqdjFtLQ0DU5jze6nPxZmgeH2QcOJT67YvA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zunrongliu4678,@zunrongliu4678,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxPLIk239gGEDZ9vw94AaABAg,9小时前,快800万播放量了,,
https://yt3.ggpht.com/-mUT36_HnnchwOKVAGvJIrGEeDaSvh6UUdqJs7lpP7RXY9CtZukyEvEfuZHICuGbVl-d3rvdWv0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@weizhangwill,@weizhangwill,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzaHZobN9kH5-WfktZ4AaABAg,16小时前,"Most Chinese are very friendly, we do not have any racist prejudices, we will be very enthusiastic to welcome foreigners to play, to experience our culture, so that the cultures of various countries have more integration.",3,1 条回复
https://yt3.ggpht.com/ytc/AIdro_mLrdnjh_N5B44xnca3KuO3isie2p9rbqTISf4_OaCDDEyPklScQkM-OYTfcVeDcZwHAg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zhengmengdie,@zhengmengdie,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwCcI1QiXAA365jL7Z4AaABAg,20小时前,昨天偶遇到了,1,
https://yt3.ggpht.com/Ejp58vdBjIRMXbM7_PbKtzwy4AvmGNl55_FAqNbYP0hVKmx-EdQovs3U5kcUUIEaQjpraoXiXQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zacksui,@zacksui,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugwi_TpLngNbvcaftsB4AaABAg,15小时前,Bro china is so underrated,1,
https://yt3.ggpht.com/XPbG9TCnyXUgej7JCpR1yYp5pHJ1azghW7q-oYQDfU6agWWhXm_CAGDtvG4Yu7XlGrzL-TQwhw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jakhon_r01,@jakhon_r01,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugxvzuicb23Z-Ox6Y6x4AaABAg,23小时前,That’s so funny  I can’t,,
,https://www.youtube.com/@JuniorDee-w6e,@JuniorDee-w6e,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwGhE2lBl0_SEUd5HF4AaABAg,9小时前,Come to Papua New Guinea land of the thousand tribes and thousand languages ️🇵🇬,,
,https://www.youtube.com/@Taylor-ep3se,@Taylor-ep3se,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxJ447mZQsSPCizH-54AaABAg,1天前,"come to hong kong next, another beautiful city in China",6,
,https://www.youtube.com/@21%E5%85%8B,@21克,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwEHn1vwFODjmR5iJR4AaABAg,10小时前,能直播五个多小时！佩服,,
,https://www.youtube.com/@ZhangliShi,@ZhangliShi,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy5jWuToHaKJ0MRXqR4AaABAg,1天前,W China,,
,https://www.youtube.com/@juiceLil-w8m,@juiceLil-w8m,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugx0W7LXEt8OdMkRLDV4AaABAg,11小时前,Hefei welcome you,,
,https://www.youtube.com/@musharafafridi3457,@musharafafridi3457,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz_tDxL95zkUl6sNvF4AaABAg,8小时前,53:18,1,
,https://www.youtube.com/@CoolKid-r9p,@CoolKid-r9p,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyYHD6mE9thIxoRJlp4AaABAg,20小时前,Dang bro loves China,1,
,https://www.youtube.com/@karenamerat8997,@karenamerat8997,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugxj4sd2wnS_h9kGDM94AaABAg,14小时前,"Dude, why did it sound like one of those prank thingies that shit your pants",,
,https://www.youtube.com/@jrjr9351,@jrjr9351,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzOIUDbpe-evoFpB6V4AaABAg,20小时前,I already knew china was cool,1,
,https://www.youtube.com/@vivivspiano,@vivivspiano,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyzA-k0LuW5oRWb89d4AaABAg,9小时前,这个女医生翻译真的非常专业,1,
,https://www.youtube.com/@cda-ix1kr,@cda-ix1kr,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzFPHQ7DGPrIoSXs2h4AaABAg,1天前,今年怎么不直播了？,,
,https://www.youtube.com/@ramdaniandroid6856,@ramdaniandroid6856,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz-YpV9PCDHgr27gFh4AaABAg,1天前,Wow so many people in chengdu no need money from speed,,
,https://www.youtube.com/@Aki1230Ra,@Aki1230Ra,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyhMIXI3iJGbky_lb94AaABAg,1天前,"China is so happy T_T, I wanna visit China",3,2 条回复
,https://www.youtube.com/@joseluissanchezrodino6865,@joseluissanchezrodino6865,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwaMWLB5SPOPn41KQx4AaABAg,1天前,1:23:32 SUPER IDOL DOSHARUNF DOMINITHETING,,
,https://www.youtube.com/@sanc-h6s,@sanc-h6s,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyKplkNCJWYqkw_grt4AaABAg,3小时前,I’d recommend finding accurate translations yourself instead of sticking to the company’s plan,1,
https://yt3.ggpht.com/ytc/AIdro_nsruIRqfcMl9AJ9-GSu57RXPwcczl_xOWyzT96qnaApNQ-M3s6Upf5zZJKrA0rVul9Zw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@shiqiyu-l9o,@shiqiyu-l9o,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxkfV3By5lgXV8orQJ4AaABAg,19小时前,评论区的各位家人没必要这么小心翼翼呀，是那个coser的错代表中国人道什么歉呢，大部分国人还是很善良的，要道歉也是她自己道歉呀,5,1 条回复
https://yt3.ggpht.com/kJzk0G4WnVmAeBER_HLRwSyj8PZeCJOU4F-YQcVaDr-3zKBMbSLrAHaoziXBjlNxy9ivCDRssj4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@musicmanWLH,@musicmanWLH,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwSVvtcKxpLzhuiy3B4AaABAg&pp=0gcJCSMANpG00pGi,11小时前,看到knowknow了,,
https://yt3.ggpht.com/5OTSd1kzYMWAgGXh8Z2oCbYB5d7ZJdKkyWR9rfOZ2SDiIBVrs1UmoLJtDm-51B9jmsD87bAa=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@lanhan8064,@lanhan8064,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwZgWRLxkUQN2-G69p4AaABAg&pp=0gcJCSMANpG00pGi,10小时前,Speed should  meet the best Trump impersonator in Chongqing.,,
https://yt3.ggpht.com/ytc/AIdro_laowbR60Lv85DaL-1gkW1CI1Ge8ed3cejEr3plrfWmaFd8UJx0FOv7bqO0B0l7qqkXLg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Arya-18,@Arya-18,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzS6Vh-yzW68LyT5RJ4AaABAg,11小时前,Your hair is grow again in just 1dat.,,
https://yt3.ggpht.com/ytc/AIdro_k3ldtdtE8VGgPFeeQoXGBFv6fOsUqz_NMp2dKADAOZaQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@xuian8981,@xuian8981,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugxw_C3CiX6jELx0AbZ4AaABAg,13小时前,直播间的哇是破大防了吧，哈哈哈,,
,https://www.youtube.com/@yknows3158,@yknows3158,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgylPFzMiBQLRcyl_O14AaABAg,23小时前,The amount of monkey references is wild lol,,
,https://www.youtube.com/@JCoole-zf3tt,@JCoole-zf3tt,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxBnPQhAGWG8GP1hbt4AaABAg,1天前,,,
,https://www.youtube.com/@Phonk-God0,@Phonk-God0,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzuW-XD3fKK85HfGhF4AaABAg,3小时前,how did bro grow his hair back already,,
,https://www.youtube.com/@ittlem1768,@ittlem1768,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzOvGnhS1A-ZINcWz94AaABAg,1天前,,,
,https://www.youtube.com/@wshm3426,@wshm3426,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy3ud34gfIveXl3alp4AaABAg,4小时前,"If you come to live streaming on Chinese platforms, the number of online viewers per minute will exceed one million",,
,https://www.youtube.com/@lplwelplwe-t2h,@lplwelplwe-t2h,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugx8L0bzoGw2EwJu1kB4AaABAg,13小时前,那女的打瓦的,,
,https://www.youtube.com/@novaparaboy9759,@novaparaboy9759,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyYv0AsMEULdHeRPal4AaABAg,19小时前,Best irl stream ever,,
,https://www.youtube.com/@sa99miy,@sa99miy,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgznWTDW_bZCWuEcn894AaABAg&pp=0gcJCSMANpG00pGi,19小时前,these people chase him like zombies banging at his car window,,
,https://www.youtube.com/@derekwu9585,@derekwu9585,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxNe1T4BdcNvznLTHZ4AaABAg,15小时前,"Surprisingly, all three of these guys have mastered chopsticks! 3:41:11",,
,https://www.youtube.com/@asiimwesimon268,@asiimwesimon268,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzZHQe0aeewSXi90Zx4AaABAg,16小时前,"1:18:42 never heard chinses rap before, tf",1,
,https://www.youtube.com/@bassiroukane1840,@bassiroukane1840,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxfXsf4deQ0psfdll54AaABAg,1天前,,,
,https://www.youtube.com/@%E5%90%83%E7%B4%A0%E7%9A%84%E7%8B%AE%E5%AD%90-t2s,@吃素的狮子-t2s,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugzs1uA1RxyVi2z5Ez94AaABAg,6小时前,,,
,https://www.youtube.com/@jny5179,@jny5179,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxvD9-UoGtbgd-MN594AaABAg,1天前,Bro you’re in sichuan province those mfs eat spicy food like it’s nothing,,
,https://www.youtube.com/@%D0%A1%D0%BE%D0%B2%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B9%D0%B2%D0%BE%D0%B8%D0%BD-%D0%B32%D1%8A,@Советскийвоин-г2ъ,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxEfiEEuCsEqsXrb-x4AaABAg&pp=0gcJCSMANpG00pGi,1天前,那个蔚蓝档案王小桃coser太难蚌了,,
,https://www.youtube.com/@VenkiAssassin,@VenkiAssassin,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwX17KHMUbEt0Iq8St4AaABAg,15小时前,"4:12:00 I think she is indian, especially a Tamizhan because of the name she said is Mani",,
https://yt3.ggpht.com/ytc/AIdro_nSHoOA5vLVBkaanluulcR1iKXfbuwW49M3APdV-IILpw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@noxnox7445,@noxnox7445,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzZ7m5h37KCaU9U_g54AaABAg,25秒钟前,"“When I do something wrong, I say I'm Japanese or Korean”
I thought this was a meme, but I'm surprised it's actually done.",,
https://yt3.ggpht.com/ytc/AIdro_no1hTeqpBRzxMvRlQ73ntVMQi3D3GPTMthrukr4tfB9mU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@paytmfantasytricks8140,@paytmfantasytricks8140,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzJ8zNDP1O6Cbf0okp4AaABAg&pp=0gcJCSMANpG00pGi,21小时前,3:19:20 can someone tell me which song is this...??,,
https://yt3.ggpht.com/JiQXmcrTjm0KQLSgTY3r88SDZi1fqzRfV4Qqiu9Z4doe876cxILz8dIFHj4Mblq61ro3dEc3=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ItsMe-h3a,@ItsMe-h3a,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugyso8o4IwL2RjwmDt54AaABAg,1天前,"2:11:06 we want these on markets all over ,",,
https://yt3.ggpht.com/ytc/AIdro_mjfZRUnLW4InWyGLGF3nmx0hp47AJNMzZzm_D9aF59LQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mjuaychai2475,@mjuaychai2475,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxL83vzF4KN6AkpwYJ4AaABAg,1天前,Chinese number one,1,
https://yt3.ggpht.com/jW2qvWYQvDa32oeM9ntBq_LCnafr0ejEVM5UXjZhumz4GtFJoepBrhVdDMM1ktKeLodRDq8g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@insertcreativenamehere5473,@insertcreativenamehere5473,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugxz14-8j4r6EtOTP0V4AaABAg,1天前（修改过）,2:51:35 bruh it's always momoi from blue archive doing ts,,
https://yt3.ggpht.com/ytc/AIdro_mQLjiwFV3Cyu6Mx-u7qnaAcMG6t_MMCYNDE7J9VnxOKa5d7nCwZtwKaBsK7D_txsrSHQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@victorianrichard8097,@victorianrichard8097,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwWRVsJ2oGDvrcLToJ4AaABAg&pp=0gcJCSMANpG00pGi,13小时前,I visit china since 2022,,
,https://www.youtube.com/@DewanAbdulMukit,@DewanAbdulMukit,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz9z2jK4iZqwSjEcml4AaABAg,23小时前,Please tour Bangladesh i am from Bangladesh,1,
,https://www.youtube.com/@RENDISEWEY,@RENDISEWEY,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzlmKhbJtqo5OebTxp4AaABAg,1天前,Sewey,1,
,https://www.youtube.com/@alexzhang1616,@alexzhang1616,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugw4vsJU-V4ctTB7chN4AaABAg,21小时前,32:25，抽象up到成都被抽象整不会了,,
,https://www.youtube.com/@Sw3etPieX,@Sw3etPieX,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxAWuTV-sk44Ksypu54AaABAg,1天前,When did you will come  to mongolia I'm big fan and I wanna photography with you,1,
,https://www.youtube.com/@adad1817,@adad1817,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyLImf45Lw7kFryXPt4AaABAg,1天前,"2:51:31 is insane, no hate on her but that’s insane",,
,https://www.youtube.com/@Hermitcrab2004,@Hermitcrab2004,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzkblAXGh-lRBgEGph4AaABAg,1分钟前,"Cultures vary widely from country to country, each having its own strengths and weaknesses. There are many people who don't know much about China and have never been here. We hope to showcase the real China, allowing them to experience its unique charm. China, with a history spanning thousands of years, boasts profound cultural heritage. We sincerely welcome everyone to visit China, to see with your own eyes and feel with your own heart. Thank you all so much again!",,
,https://www.youtube.com/@johnnSmiths-x8d,@johnnSmiths-x8d,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugyh2VqPCwOi7Am1ql14AaABAg,10小时前,"Explore China and look at Chinese history, and you will know that China is a country composed of multiple ethnic groups and multiple cultures. The Han nationality, the main ethnic group in China, accounts for nearly 90% of the national population. It can only be said that the Han nationality is the carrier of Chinese culture, not the main body of a single race in the anthropological sense. For thousands of years, the Han nationality has integrated the genes of the yellow, white and black people. The Han nationality is the most open and tolerant nation in the world, absorbing the best culture in the world without excluding other different cultures, thus creating an open and tolerant China. Experience the great differences in food between the north and south of China and between the east and west, which are not even less than the differences between Chinese and Western food. You will not regret coming to this country. The friendly people, rich food and colorful customs here will make every visitor linger.",1,
,https://www.youtube.com/@algorithm_avengermm,@algorithm_avengermm,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugw8lrBRhpAvsPf9eQF4AaABAg&pp=0gcJCSMANpG00pGi,1天前,"I spent all four years of college in Chengdu. That place is absolutely wild. I had my phone stolen once and filed a police report, but nothing came of it",,
,https://www.youtube.com/@freddiewen3568,@freddiewen3568,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzYI5v3-joHvmqsxJt4AaABAg,1天前,哇，真厉害，又涨到60万粉丝了，牛B,1,
,https://www.youtube.com/@IvJok-r5l,@IvJok-r5l,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwfbBcosoo-0NkMemx4AaABAg,20小时前,It’s hot but addicting cause it taste good,,
,https://www.youtube.com/@miaomiao-k3v,@miaomiao-k3v,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugx3EA6JUHtnXgo26fF4AaABAg,1天前,Speed should not swear a lot in public place.,,
,https://www.youtube.com/@%E8%93%9D%E8%8F%81-r1c,@蓝菁-r1c,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugw3lRJiHUxh-ZW0x0x4AaABAg&pp=0gcJCSMANpG00pGi,11小时前,太疯狂了，这么受欢迎,,
,https://www.youtube.com/@nnlia-zb9rh,@nnlia-zb9rh,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxMzIlBRVU2DAsDlgd4AaABAg,6小时前,,,
,https://www.youtube.com/@im10now,@im10now,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyZaCuiGXmyzBTaz2F4AaABAg,1天前,so sweet 1:09:57,1,
https://yt3.ggpht.com/oGKzFrFPPq35qdD8e57DgKRJhYsbg0vpMl8ESwZd9W-y2VPwp-em36xHB7JI7cTdDYCli9hK=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@EnterTheVoid-,@EnterTheVoid-,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgySm9y_D1WGjxqPI3l4AaABAg,1天前,Deeeeeeeeeeeezzzzzz nuts,,
https://yt3.ggpht.com/pvNVfgIN752FrkUWgn95Rajn1bZenhua0n7ADFYOSATadUDVVsMG7Mfg26hlfsUoAPuF6AvkkA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Devvlogs535,@Devvlogs535,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugzhnj4uEnQdq-Jlhgd4AaABAg,22小时前,Stupid hotpot they cant even put up the heat high,,
https://yt3.ggpht.com/ytc/AIdro_mYhDDsCA9NfTG2PgzluZfHQpG5ifmMgJPfOK61kjZldvH8THXl33B8Pu__NmTzyraUXQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@PeterGriffin-u6l,@PeterGriffin-u6l,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugx-chI_c5I_asrrW_x4AaABAg&pp=0gcJCSMANpG00pGi,21小时前,Please stay there.....,,
https://yt3.ggpht.com/swSe2_mBhTMPPTv0Qr9-O9xxOn9LChKGHW5iG2yWBBVhsm32ictYe02YwyJ_K2B6yxNBtf--cTg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@j221985,@j221985,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgykTvvJWlmb7b8rXox4AaABAg,1天前（修改过）,0:05,,
https://yt3.ggpht.com/sqXubZN2jehFMzlV6gkF62sbiWETAhadoZsyCc6BVEHZo7imxwxbK1l8cGzZ1LoOnZERgLQVVn4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@frizzils,@frizzils,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxyzIE7XlY68TmDX2l4AaABAg,9小时前,love from wall man,,
https://yt3.ggpht.com/ytc/AIdro_lgsxTqWR4D57OIGdrrGUBLG_boEP-fXwICO2n_JCUOnT6p4GWElgZ5CPwizcabKBmDvw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@YUYINSA-e3n,@YUYINSA-e3n,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugw-o8QYc3cwSnfp5_N4AaABAg,1天前,Bro is YouTube banned in china?,1,
,https://www.youtube.com/@maoba4040,@maoba4040,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxRTFx_nfyotuKMRYN4AaABAg,1天前,"I like speed’s face painting, lol.",,
,https://www.youtube.com/@Tysoncarter6728,@Tysoncarter6728,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugybs_tLjh9ZXYNQ9fl4AaABAg,14小时前,Bro was in ad,2,
,https://www.youtube.com/@lipengchakma6139,@lipengchakma6139,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugx3v-2ICCZVIDex1j94AaABAg,1天前,This song,,
,https://www.youtube.com/@whoask7303,@whoask7303,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwotlZDIl9ZLU5gK-h4AaABAg,14小时前,W CHINA!!,1,
,https://www.youtube.com/@SherpaAkagi3752,@SherpaAkagi3752,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugxsfc6BG8UQCdG6FtF4AaABAg,11小时前,Welcome to Spicy Sichuan,,
,https://www.youtube.com/@Martiandy,@Martiandy,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwBDwdW4FMQmYVIOXB4AaABAg&pp=0gcJCSMANpG00pGi,1天前,Rip cosplay girl,1,
,https://www.youtube.com/@xintong-i6p,@xintong-i6p,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugwg3UI01v2vTkWszsZ4AaABAg,14小时前,59:55,1,
,https://www.youtube.com/@%E5%91%A8%E5%BE%90-o2h,@周徐-o2h,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxBhjS3zt9HxA1S2BB4AaABAg,1天前,"Welcome to Chengdu, China, it's a pity that I couldn't squat at you because of work, it was raining lightly in Chengdu that day, I waited for an afternoon in the eastern suburbs, but you arrived at night, because it was a night shift, so I missed it, I was really happy, and I also saw the madness of the fans, especially to explain my understanding of the girl, she is actually a cosplayer, in fact, she is playing a stalk, so don't get me wrong, but the guy who sent the banana is indeed a bit excessive, I apologize to you, Thank you for letting the world see Chengdu and China!",1,
,https://www.youtube.com/@%E7%89%9B%E6%B3%A2%E4%B8%80-k7e,@牛波一-k7e,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyLhN9ZSkxQS8sJIzN4AaABAg,1天前,"On Chinese social media, people really have a strong aversion to the jokes about this girl. Such behavior is extremely impolite. I sincerely apologize to everyone. Please know that not all Chinese people are like this.",,
,https://www.youtube.com/@edward857,@edward857,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzT9u7PHZ8AdfyZ9yZ4AaABAg,17小时前,0:05,1,2 条回复
,https://www.youtube.com/@timi_017,@timi_017,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugw3nGzh2NTXsuPb8kN4AaABAg,1天前,Really funny!Hhhhhhhhhhhhhhh Can’t stop laughing,1,
,https://www.youtube.com/@Thatguy263,@Thatguy263,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwXHEvvfHs3nt9NoYl4AaABAg,18小时前,"If we turn it up, we’re gonna have to shoot our pants",,
,https://www.youtube.com/@Nagiee-k7m,@Nagiee-k7m,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugxs3LZEnR3BN6Bwr594AaABAg,20小时前（修改过）,4:17:50 -4:20:00 is gold,2,
,https://www.youtube.com/@shekshek6372,@shekshek6372,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy56qUKtC2I_7inGyp4AaABAg&pp=0gcJCSMANpG00pGi,1天前,that cool bro i like it,1,
https://yt3.ggpht.com/k1U9smTX8qPccu8AZv0o42LSHPZx7CnioqZpu5om4E3Kja004SrwcYkuDzJuJGMEz_pRMOFzmg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@poobanchini,@poobanchini,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxlSgo6-Q13L_o-arh4AaABAg&pp=0gcJCSMANpG00pGi,1天前,Yo speed you should train for a 100meter race. Like this if you agree.,,
https://yt3.ggpht.com/JFHuraVm7kbxaCS2LKoNaleGjeG4wmEoQFiCQZHqVYGUzDS6hLTu66AWiZRf1GzickUTNsV-he0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ottokatzl__l,@ottokatzl__l,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy-1OWXEE_hhSj2DzR4AaABAg,11小时前,"Hello ishowspeed,are you planning to visit CIS countries?",,
https://yt3.ggpht.com/cg82fjUlOUClIQS7sZiuz_k9E456NuXqVZyw1Rvp9wDsW2erVoCM530ZRq7fPqnQ1rzfMykVeg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@NotAZClips,@NotAZClips,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy8-amYLJ37t6CW0AJ4AaABAg,19小时前,bro is the motion,,
https://yt3.ggpht.com/ytc/AIdro_mzksONrz3OSuVyyUUITS-9yLU_QutU4tCOAyRp5DM_vrG8UFaU5FJrp_beNznUEi3uUg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E6%9D%A5%E9%AD%8F-f5q,@来魏-f5q,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz1PoH9qE_WEWfSSQJ4AaABAg,10小时前,Scared the makeup artist haha,,
https://yt3.ggpht.com/EmT3FGRaXM5gbVjsAY3G08kv7XMXJKBDFOElILQ0Avh_2KAtKbyHtRnof5b2AXUQQ-uUijka=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sagarsukla06,@sagarsukla06,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwsUA16-EbYwHkxCel4AaABAg,19小时前（修改过）,4:17:40 Banana   epic!!!,1,
https://yt3.ggpht.com/ytc/AIdro_kJN9Ijv_4AWq6FNH76PBxafeVQThpn7mgAx7vUxMvbSO5ScZJTIlU2if-Fux_Yxm4iKg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@roubleT-q3r,@roubleT-q3r,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy4_ex4GWgQ7b9Bz954AaABAg,1天前,Don't believe Li Meiyue. The words of the translator are not satisfactory.,1,
,https://www.youtube.com/@chankwan4224,@chankwan4224,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxTRXzkx8NoAbOxdE54AaABAg,1天前,,,
,https://www.youtube.com/@GoofyAhh-Og,@GoofyAhh-Og,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxKF3HP1Kso0ty686l4AaABAg,3小时前,Yo super idol 1:56,1,
,https://www.youtube.com/@bobbypaul2704,@bobbypaul2704,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyaOT9gTXLWYmDPJ-14AaABAg&pp=0gcJCSMANpG00pGi,21小时前,come to xinjiang urumqi（乌鲁木齐），its really interesting place！！！！！you will love it！,3,
,https://www.youtube.com/@%E6%9D%8E%E6%9F%90%E4%BA%BA-g8y,@李某人-g8y,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyW7pcUX2RXknhHze14AaABAg&pp=0gcJCSMANpG00pGi,9小时前,这下是把ba玩家的名声搞坏了,,
,https://www.youtube.com/@buchihaixian,@buchihaixian,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwTGbt22xUc359x9_F4AaABAg,21小时前,"First of all, that girl is the most ridiculous character in my whole live broadcast. I apologize to Speed and his colleagues. I hope netizens all over the world will not deepen the bad image of China because of individual scum. I hope everyone can treat this incident rationally. Thanks.",,
